Course Id,Course_Title,Is_Paid,Level,Published_Date,Subject,Content_Duration_hours,Num_Lectures,Price_USD,Reviews,Students
1236576,Learn to play and improve 12 bar blues harmonica solos,Paid,Beginner Level,29/06/17,Musical Instruments,1.0,27,40,1,4
660460,Piano for Complete Beginners: Learn your first song today!,Paid,Beginner Level,10/11/15,Musical Instruments,1.0,30,40,10,1268
672894,Christmas Piano Songs For The Very Beginner Vol. I,Paid,Beginner Level,22/11/15,Musical Instruments,1.5,15,40,3,1060
545036,Saxophone Essentials: Beginners Course,Paid,Beginner Level,26/04/17,Musical Instruments,1.5,16,40,0,3
888698,Piano Playing: Reading and Playing Classical Tunes Vol.II,Paid,Beginner Level,28/06/16,Musical Instruments,1.5,17,40,3,1638
888852,Aprendiendo piano: Lectura de piezas clÃ¡sicas Vol.II,Paid,Beginner Level,28/06/16,Musical Instruments,1.5,18,40,4,113
932804,Improvise On The Piano In 30 Minutes,Paid,Beginner Level,18/08/16,Musical Instruments,1.5,19,40,8,85
834422,Curso de Teclado,Paid,Beginner Level,16/05/16,Musical Instruments,1.5,26,40,0,1
1114722,Complete Beginners Introduction to Guitar,Paid,Beginner Level,27/02/17,Musical Instruments,1.5,35,40,4,10
743932,Piano With Willie: Piano Chords Vol. 1,Paid,Beginner Level,12/04/16,Musical Instruments,2.0,14,40,4,48
1045886,Learn Acoustic Guitar for Worship,Paid,Beginner Level,23/01/17,Musical Instruments,2.0,26,40,18,86
755198,Rockabilly Guitar For Beginners,Paid,Beginner Level,21/02/16,Musical Instruments,2.0,36,40,125,475
1159988,Electric Guitar for Beginners - RockStarter Level 1,Paid,Beginner Level,30/03/17,Musical Instruments,2.5,29,40,5,491
741388,Piano With Willie: Jazz Kids - Vol 3,Paid,Beginner Level,12/04/16,Musical Instruments,3.0,29,40,1,16
741316,Piano With Willie: Jazz Kids - Vol 2,Paid,Beginner Level,12/04/16,Musical Instruments,3.0,38,40,0,17
80844,Beginner Guitar - 38 Easy Lessons You Needs to Get Started,Paid,Beginner Level,05/09/13,Musical Instruments,3.0,39,40,24,250
742764,Piano With Willie: Basics of Improvisation,Paid,Beginner Level,12/04/16,Musical Instruments,3.5,23,40,4,76
245722,Painless Piano!,Paid,Beginner Level,23/06/14,Musical Instruments,3.5,30,40,1,353
670640,31 Day Guitar Challenge,Paid,Beginner Level,30/11/15,Musical Instruments,3.5,32,40,22,1029
692812,Play all major scales by ear - no notation required!,Paid,Beginner Level,15/12/15,Musical Instruments,3.5,62,40,8,868
147104,Aprende a tocar Guitarra RAPIDO y FACIL con Guitarsimple,Paid,Beginner Level,21/01/14,Musical Instruments,4.0,16,40,7,57
741172,Piano With Willie: Jazz Kids - Vol 1,Paid,Beginner Level,12/04/16,Musical Instruments,4.5,32,40,3,28
1008098,Learn to play guitar and sing at the same time,Paid,Beginner Level,25/11/16,Musical Instruments,1.0,8,45,9,66
1098994,Fun Ukulele Strumming Course,Paid,Beginner Level,02/02/17,Musical Instruments,1.0,15,45,10,3141
1240148,Learn all Piano Chords in all Piano Scales with logic,Paid,Beginner Level,04/06/17,Musical Instruments,1.0,17,45,2,969
476988,Guitar - Blues Guitar for Beginners,Paid,Beginner Level,22/05/15,Musical Instruments,1.0,25,45,26,2795
742096,Ultimate Beginner Guitar Guide - Both Acoustic & Electric,Paid,Beginner Level,16/02/16,Musical Instruments,2.0,15,45,9,57
625974,Total beginner to intermediate guitar - Learn to play by ear,Paid,Beginner Level,16/10/15,Musical Instruments,3.0,112,45,4,80
1102436,Learn 10 Scottish Tunes Piano Easy Level,Paid,Beginner Level,20/02/17,Musical Instruments,3.5,46,45,1,103
504168,Learn Flute FAST!,Paid,Beginner Level,02/06/15,Musical Instruments,4.0,61,45,33,249
1170198,Beginner Guitar Lessons: Learn To Play Guitar Today (WAVE 1),Paid,Beginner Level,01/05/17,Musical Instruments,10.0,56,45,18,65
556076,How To Play Guitar - Everything You Need To Know To Start,Paid,Beginner Level,21/07/15,Musical Instruments,1.0,8,50,1,5
601230,Guitar:Play 5 Easy Christmas Chord Progressions On Guitar,Paid,Beginner Level,10/11/15,Musical Instruments,1.0,9,50,4,383
1244302,Guitar Strumming 101 - Have More Fun Playing Songs You Love,Paid,Beginner Level,20/06/17,Musical Instruments,1.0,16,50,2,8
515256,Guitar - 12  Strumming Patterns You Must Know For Guitar,Paid,Beginner Level,06/07/15,Musical Instruments,1.0,16,50,40,2154
353224,The Best Beginner Guitar Course Ever,Paid,Beginner Level,25/11/14,Musical Instruments,1.0,16,50,252,1976
782430,Playing Piano: Scales and Arpeggios Vol.I : Major keys,Paid,Beginner Level,31/03/16,Musical Instruments,1.0,26,50,3,2358
603902,Curso de Didgeridoo nivel principiante,Paid,Beginner Level,10/04/16,Musical Instruments,1.0,31,50,0,0
917176,Violin for Beginners,Paid,Beginner Level,07/03/17,Musical Instruments,1.13,18,50,0,4
809492,Drumming 101: The Essential Elements,Paid,Beginner Level,02/05/17,Musical Instruments,1.5,17,50,0,4
210020,Drum Lessons For Beginners,Paid,Beginner Level,17/05/14,Musical Instruments,1.5,17,50,2,70
660690,Piano Building Blocks: Learn the 24 Most Common Chords,Paid,Beginner Level,07/03/16,Musical Instruments,1.5,17,50,10,492
76524,A new approach to piano and playing songs for beginners,Paid,Beginner Level,11/08/13,Musical Instruments,1.5,26,50,72,7140
782460,Aprende escalas y arpegios  Vol. I: Modo mayor,Paid,Beginner Level,31/03/16,Musical Instruments,1.5,30,50,2,85
631444,Aprendiendo piano: Lectura de piezas clÃ¡sicas Vol.I,Paid,Beginner Level,08/10/15,Musical Instruments,1.5,30,50,12,211
648492,Guitar Lessons : Rock Guitar in 1 Day!,Paid,Beginner Level,06/12/15,Musical Instruments,1.5,37,50,4,17
521072,Keyboard Instruments - Read Sheet Music for Piano Fast!,Paid,Beginner Level,01/07/15,Musical Instruments,1.5,41,50,52,2788
845518,Learn Piano Online-Keys to the Keyboard,Paid,Beginner Level,12/05/16,Musical Instruments,2.0,9,50,1,18
515262,Guitar: Learn 12 Must Know Beginner Rock Guitar Riffs,Paid,Beginner Level,24/09/15,Musical Instruments,2.0,20,50,10,1548
1152334,Aprende a tocar el acordeÃ³n de botones,Paid,Beginner Level,17/05/17,Musical Instruments,2.0,24,50,6,20
907966,Guitar: Learn 10 CCR Guitar Chord Progressions,Paid,Beginner Level,25/08/16,Musical Instruments,2.0,24,50,8,2045
1033670,Beginner's Guitar Lessons - Crash Course for Busy Adults,Paid,Beginner Level,01/05/17,Musical Instruments,2.0,29,50,9,1194
637842,Playing Piano : Reading and Playing Classical Tunes Vol.I,Paid,Beginner Level,16/10/15,Musical Instruments,2.0,34,50,6,1732
326428,Learn Piano Scales: Play any song in any key! Like Pro's do,Paid,Beginner Level,29/10/14,Musical Instruments,2.5,26,50,9,1720
971962,Learn Guitar: Zero to Guitar Fingerpicking in 30 days,Paid,Beginner Level,27/12/16,Musical Instruments,2.5,36,50,26,1495
606494,The 80/20 Beginner Guitar Course,Paid,Beginner Level,28/04/16,Musical Instruments,3.0,51,50,27,1269
347104,Learn to Play the Oboe: Beginner to Pro in Under Four Hours,Paid,Beginner Level,31/12/14,Musical Instruments,5.0,74,50,39,500
457206,Learn to Play Bassoon: Beginner to Pro in Under Four Hours!,Paid,Beginner Level,15/04/15,Musical Instruments,5.0,77,50,11,205
174562,Learn to Play Saxophone: Beginner to Pro in Under Four Hours,Paid,Beginner Level,03/03/14,Musical Instruments,5.0,77,50,158,1213
338926,Learn to Play Clarinet: Beginner to Pro in Under Five Hours,Paid,Beginner Level,31/12/14,Musical Instruments,6.0,88,50,93,877
147174,Blues Accelerator - 21 Days to Blues Guitar Mastery,Paid,Beginner Level,16/01/14,Musical Instruments,7.0,45,50,6,78
470472,Learn to Play Euphonium: Beginner to Pro in Under Five Hours,Paid,Beginner Level,15/04/15,Musical Instruments,7.0,108,50,39,305
324224,Learn to Play the Flute: Beginner to Pro in Under Five Hours,Paid,Beginner Level,29/10/14,Musical Instruments,7.0,108,50,116,707
184780,Learn to Play the Trumpet: Beginner to Pro Made the Easy Way,Paid,Beginner Level,21/03/14,Musical Instruments,7.5,145,50,157,966
263818,Learn to Play French Horn: Beginner to Pro Made the Easy Way,Paid,Beginner Level,29/10/14,Musical Instruments,8.0,131,50,27,460
624662,Guitar: The Next Level,Paid,Beginner Level,02/10/15,Musical Instruments,1.0,10,55,12,117
515260,Guitar: Master The Guitar Fretboard In 6 Easy Steps,Paid,Beginner Level,12/10/15,Musical Instruments,1.0,10,55,26,1203
1189926,Ukulele lernen fÃ¼r Papas mit Bruder Jakob,Paid,Beginner Level,04/05/17,Musical Instruments,1.0,38,55,1,12
1150468,Ukulele lernen fÃ¼r Papas mit Aram sam sam,Paid,Beginner Level,17/05/17,Musical Instruments,1.1,37,55,0,1
1041176,Fun Beginner Ukulele Course,Paid,Beginner Level,20/12/16,Musical Instruments,1.5,17,55,41,1409
476324,Guitar - Learn 10 Legendary Chord Progressions for Guitar,Paid,Beginner Level,14/06/15,Musical Instruments,1.5,28,55,15,3013
260900,Quick & Easy Piano Chords: Play more songs with more chords,Paid,Beginner Level,17/07/14,Musical Instruments,2.5,90,55,4,1818
758216,Sistema Completo De Guitarra RÃ­tmica Para Principiantes,Paid,Beginner Level,27/02/16,Musical Instruments,6.0,32,55,3,21
602812,"Music Theory, Guitar and Ear Training",Paid,Beginner Level,22/11/15,Musical Instruments,3.0,39,60,3,30
1119610,Harmonica Jamz: The Only Course on Jammin' with Friends,Paid,Beginner Level,21/03/17,Musical Instruments,5.0,65,60,8,568
721274,Learn to Play Irish Fiddle,Paid,Beginner Level,18/01/16,Musical Instruments,5.5,63,60,7,112
812914,Beginner Guitar Lessons - Your Complete Foundation Course,Paid,Beginner Level,11/04/16,Musical Instruments,18.5,162,60,30,293
620372,Piano for Kids: Developing Your Child's Creative Abilities,Paid,Beginner Level,23/10/15,Musical Instruments,4.0,37,65,2,42
412970,Classical Guitar Essentials - The Basics Part 1,Paid,Beginner Level,04/05/16,Musical Instruments,4.5,52,65,19,861
1174974,Curso de ViolÃ£o PrÃ¡tico,Paid,Beginner Level,12/04/17,Musical Instruments,1.5,10,70,0,5
793234,Piano From Zero To Pro - Beginner Essentials To The Piano,Paid,Beginner Level,16/03/16,Musical Instruments,3.5,52,70,129,811
628606,Piano Lessons for Beginners: Play the Piano AND Read Music!,Paid,Beginner Level,12/02/16,Musical Instruments,4.0,30,70,9,61
551170,Your First Course on Piano,Paid,Beginner Level,16/07/15,Musical Instruments,4.0,33,70,34,2002
552700,Your Second Course on Piano: Two Handed Playing,Paid,Beginner Level,26/10/15,Musical Instruments,5.0,22,70,12,1018
725906,Piano Lessons For Beginners: Learn Piano Quickly And Easily,Paid,Beginner Level,05/02/16,Musical Instruments,3.0,56,75,35,186
951608,Learn the Viola - Scales and Fundamentals,Paid,Beginner Level,16/11/16,Musical Instruments,2.5,38,80,3,21
398522,Learn the Violin - Scales and Fundamentals,Paid,Beginner Level,28/10/15,Musical Instruments,3.0,39,80,14,291
961774,ABC DO VIOLÃƒO E GUITARRA,Paid,Beginner Level,03/03/17,Musical Instruments,2.5,30,85,2,25
51752,Just chords Piano: Learn to Play Piano Quickly - No Music,Paid,Beginner Level,02/05/13,Musical Instruments,5.0,53,85,15,2357
41890,Beginners Guide to Playing Guitar - Step-by-step System,Paid,Beginner Level,10/06/13,Musical Instruments,10.5,98,85,25,384
207440,Super-Curso de Guitarra PrÃ¡ctico Para Principiantes,Paid,Beginner Level,30/06/14,Musical Instruments,10.5,215,85,26,228
922828,Aprenda a tocar Pandeiro - Curso Iniciante - Samba/Choro,Paid,Beginner Level,21/08/16,Musical Instruments,2.0,20,90,22,85
40495,World's Fastest Piano Method - The Piano Revolution!,Paid,Beginner Level,18/02/13,Musical Instruments,2.0,31,95,58,1199
818786,Drum Lessons For Beginners,Paid,Beginner Level,13/04/16,Musical Instruments,2.5,34,95,1,14
812610,Trumpet Lessons For Beginners,Paid,Beginner Level,06/04/16,Musical Instruments,2.5,35,95,3,17
820086,Bass Guitar Lessons For Beginners,Paid,Beginner Level,26/04/16,Musical Instruments,2.5,38,95,21,180
785210,Flute Lessons For Beginners,Paid,Beginner Level,08/03/16,Musical Instruments,2.5,41,95,0,3
970880,"Blues Guitar Lessons for Beginners: Chords, Rhythm and Lead",Paid,Beginner Level,18/10/16,Musical Instruments,3.0,16,95,19,2558
818838,Trombone Lessons For Beginners,Paid,Beginner Level,14/04/16,Musical Instruments,3.0,34,95,2,11
832514,Acoustic Guitar Lessons For Beginners,Paid,Beginner Level,27/04/16,Musical Instruments,3.0,39,95,3,10
771880,Clarinet Lessons For Beginners,Paid,Beginner Level,26/02/16,Musical Instruments,3.0,41,95,0,11
799912,Alto Saxophone Lessons For Beginners,Paid,Beginner Level,23/03/16,Musical Instruments,3.0,42,95,7,51
809968,Tenor Saxophone Lessons For Beginners,Paid,Beginner Level,04/04/16,Musical Instruments,3.0,43,95,5,45
812602,Piano Lessons For Beginners,Paid,Beginner Level,12/04/16,Musical Instruments,4.0,50,95,0,8
552606,Beginner Guitar Essentials,Paid,Beginner Level,06/08/15,Musical Instruments,4.5,45,95,2,5
1195742,The Music Coach Online Spirit Drum Course,Paid,Beginner Level,04/05/17,Musical Instruments,5.5,86,95,0,2
1182624,Play Thousands of Songs On The Guitar | Cheater Chords,Paid,Beginner Level,19/04/17,Musical Instruments,1.0,12,100,5,97
277770,Electric Bass Right From The Start,Paid,Beginner Level,14/03/16,Musical Instruments,1.07,9,100,1,239
782458,Aprendiendo Piano: Tocando piezas populares Vol.II,Paid,Beginner Level,31/03/16,Musical Instruments,1.5,24,100,2,72
396238,"Learn BASS GUITAR- Have Fun, Amaze Your Friends- It's Easy!",Paid,Beginner Level,12/02/15,Musical Instruments,2.0,52,100,19,1605
658276,Piano for Singer/Songwriters | Write Songs and Perform Live!,Paid,Beginner Level,11/11/15,Musical Instruments,3.0,42,100,175,3371
646906,Playing Piano:  Play Chords and Popular Pieces Vol.I,Paid,Beginner Level,31/01/16,Musical Instruments,3.0,43,100,7,1987
646918,Aprendiendo Piano: Tocando piezas populares Vol.I,Paid,Beginner Level,13/11/15,Musical Instruments,3.5,59,100,3,122
592606,Spielend Klavier lernen mit Freude und Erfolg,Paid,Beginner Level,11/11/15,Musical Instruments,4.0,53,100,30,255
925286,Play Piano To-day! - Beginner Piano Lessons For Busy People!,Paid,Beginner Level,01/11/16,Musical Instruments,4.0,91,100,16,476
796188,Step by Step Classical Guitar Course,Paid,Beginner Level,08/12/16,Musical Instruments,4.5,45,100,1,9
1207112,30 Day Guitar Jump Start for Success,Paid,Beginner Level,24/05/17,Musical Instruments,4.0,92,105,4,31
476000,Easy Piano for Kids - Complete Beginner Piano Course,Paid,Beginner Level,26/06/15,Musical Instruments,5.5,104,115,8,139
372416,"Piano: Learn 48 chords in 1 hour,  and always remember how",Paid,Beginner Level,28/12/14,Musical Instruments,1.5,16,120,71,1424
342398,Learn the Violin - No Music Experience Necessary!,Paid,Beginner Level,02/09/15,Musical Instruments,3.0,30,120,27,600
1111630,Learn to play the piano or keyboard from scratch,Paid,Beginner Level,31/05/17,Musical Instruments,14.0,161,145,11,1987
801486,Playing Piano:  Popular Pieces Vol. II,Paid,Beginner Level,31/03/16,Musical Instruments,1.5,24,150,4,1472
1037868,Digital Pianist Course-Learn Piano & Keyboard Fast & Easy,Paid,Beginner Level,26/12/16,Musical Instruments,3.0,35,150,7,89
446478,Learn basics of South Indian Carnatic Flute Step by Step,Paid,Beginner Level,15/04/15,Musical Instruments,4.0,49,150,113,380
1119092,"Learn guitar the Right way! Complete 'KickStarter course""",Paid,Beginner Level,24/02/17,Musical Instruments,9.0,99,150,33,2102
883138,Pop and Jazz Keyboards and Harmony (beginner level),Paid,Beginner Level,12/07/16,Musical Instruments,3.0,13,180,7,47
644654,Learn Basics of South Indian Carnatic Flute - Level 2,Paid,Beginner Level,03/03/16,Musical Instruments,4.5,91,180,21,152
666322,Learn to Play Piano From a Concert Pianist - For Beginners,Paid,Beginner Level,22/11/15,Musical Instruments,1.0,17,200,18,3206
1010274,Drumming Accelerator: How To Get The Best Start Possible,Paid,Beginner Level,18/04/17,Musical Instruments,1.5,34,200,4,1594
22825,Beginner Guitar Method,Paid,Beginner Level,30/10/12,Musical Instruments,4.0,23,200,2,85
658816,Learn How to Improvise on Guitar in 30 Days,Paid,Beginner Level,25/10/16,Musical Instruments,6.0,33,200,89,1788
1132342,Ultimate Beginner Guitar Masterclass,Paid,Beginner Level,15/05/17,Musical Instruments,11.5,124,200,79,8113
939536,Learn basics of HTML in 30 Minutes,Paid,Beginner Level,02/09/16,Web Development,0.55,11,20,17,945
669346,Self Advertise Using PowerPoint Twitter and Facebook on ios,Paid,Beginner Level,16/11/15,Web Development,1.0,6,20,15,1780
158934,Code a personal splash page in 1 hour,Paid,Beginner Level,12/02/14,Web Development,1.0,10,20,83,10610
796010,Develop Your First App in an Hour,Paid,Beginner Level,17/05/16,Web Development,1.0,11,20,201,3699
806020,Create Your First Wordpress Site in Under an Hour,Paid,Beginner Level,29/03/16,Web Development,1.0,12,20,128,4867
56585,Twitter Bootstrap 2 for Beginners,Paid,Beginner Level,29/05/13,Web Development,1.0,12,20,139,2388
929260,Learn SASS: from beginner to expert,Paid,Beginner Level,14/09/16,Web Development,1.0,13,20,9,1734
900794,JavaScript Basics For Web Developers,Paid,Beginner Level,11/07/16,Web Development,1.0,17,20,14,958
320798,How To Create A WordPress Website Without Paying A Developer,Paid,Beginner Level,20/10/14,Web Development,1.0,17,20,16,4333
935014,Simplified Cross Browser Web Testing Using VirtualBox,Paid,Beginner Level,12/09/16,Web Development,1.0,18,20,3,796
65492,Kids Coding - Beginner HTML,Paid,Beginner Level,19/07/13,Web Development,1.0,19,20,53,6628
797832,Getting Started with WordPress 2016,Paid,Beginner Level,13/04/16,Web Development,1.0,20,20,21,1613
407796,Redirect Your Visitors By Country Easily -Wordpress Tutorial,Paid,Beginner Level,05/02/15,Web Development,1.0,24,20,3,2306
802268,Intro to Git,Paid,Beginner Level,28/06/16,Web Development,1.0,30,20,291,2532
1103954,Node.js: The Essentials + API Frameworks Express KOA Sails,Paid,Beginner Level,16/02/17,Web Development,1.0,34,20,52,2760
913966,HTML : Beginner Guide to HTML writing,Paid,Beginner Level,28/07/16,Web Development,1.02,13,20,20,783
515188,HTML Learning the Basics Intro to HTML website coding,Paid,Beginner Level,31/05/15,Web Development,1.05,14,20,65,7416
651990,Install Wordpress,Paid,Beginner Level,06/11/15,Web Development,1.07,7,20,35,1447
442504,Build an HTML5 and CSS3 Website in 35 Minutes,Paid,Beginner Level,10/03/15,Web Development,1.1,17,20,25,1904
714678,Learn Ajax and jquery with PHP,Paid,Beginner Level,07/01/16,Web Development,1.5,9,20,8,2964
566910,How to Launch Your Own Website Builder Service,Paid,Beginner Level,28/07/15,Web Development,1.5,12,20,87,9028
933110,Develop a Professional OnePage WordPress site With No Coding,Paid,Beginner Level,29/08/16,Web Development,1.5,13,20,13,1747
504316,Learn Jquery from Scratch 2-Hour Training,Paid,Beginner Level,15/07/15,Web Development,1.5,13,20,56,5318
920306,Web Site for Beginners - Learn Web Building like knitting,Paid,Beginner Level,09/08/16,Web Development,1.5,14,20,147,9425
604044,Wordpress for Beginners - Build a Live Website from Scratch,Paid,Beginner Level,09/09/15,Web Development,1.5,15,20,92,3877
1199780,Hosting your static website on Amazon AWS S3 service,Paid,Beginner Level,05/05/17,Web Development,1.5,16,20,47,2853
516062,JavaScript Intro to learning JavaScript web programming,Paid,Beginner Level,01/06/15,Web Development,1.5,16,20,94,17554
629088,Code your first Website using HTML & CSS: Project Learning,Paid,Beginner Level,28/10/15,Web Development,1.5,16,20,368,9554
384078,Learn HTML Fast and Easy!,Paid,Beginner Level,03/08/15,Web Development,1.5,17,20,24,4011
903526,HTML Web Development Crash Course,Paid,Beginner Level,02/08/16,Web Development,1.5,17,20,33,4848
846578,JavaScript manipulation of the DOM Document Object Model,Paid,Beginner Level,12/05/16,Web Development,1.5,20,20,46,1618
1124244,JavaScript Tutorial: Learn JavaScript Code for Beginners,Paid,Beginner Level,07/03/17,Web Development,1.5,22,20,14,2074
